id,name_en,qid,matched_label,match_flag,ko,ja,zh,de,fr,es,vi
6736,Ateneo de Manila University,Q533235,Ateneo de Manila University,ok,아테네오 대학교 마닐라,アテネオ・デ・マニラ大学,马尼拉雅典耀大学,Ateneo de Manila University,université Ateneo de Manila,Universidad Ateneo de Manila,
6754,De La Salle University,Q1815710,De La Salle University,ok,,デ・ラ・サール大学,德拉萨大学,Universität De La Salle,Université de La Salle-Manille,Universidad La Salle en Manila,Đại học De La Salle-Manila
6826,University of the Philippines Visayas,Q3707494,University of the Philippines Visayas,ok,,フィリピン大学ビサヤ校,,,,Universidad de Filipinas en Bisayas,
6847,AGH University of Science and Technology,Q414245,AGH University of Science and Technology,ok,,AGH 科学技術大学,AGH科技大学,Berg- und Hüttenakademie Krakau,École des mines et de la métallurgie de Cracovie,AGH Universidad de Ciencia y Tecnología,AGH Đại học Khoa học và Công nghệ
6905,Technical University of Lublin,,not_found,,,,,,,,
6912,Warsaw University of Technology,Q1718656,Warsaw University of Technology,ok,바르샤바 공과대학교,ワルシャワ工科大学,华沙理工大学,Technische Universität Warschau,École polytechnique de Varsovie,Universidad Politécnica de Varsovia,Đại học Công nghệ Warszawa
6927,University of Bialystok,Q1658883,University of Białystok,check,,ビアリストーク大学,比亚韦斯托克大学,Universität Białystok,Université de Białystok,Universidad de Białystok,Đại học Bialystok
6932,University of Lodz,Q137503,University of Łódź,check,,ウッチ大学,罗兹大学,Universität Łódź,Université de Łódź,Universidad de Łódź,Đại học lodz
6935,University of Gdansk,Q1758009,University of Gdańsk,check,그단스크 대학교,グダニスク大学,格但斯克大学,Universität Danzig,Université de Gdańsk,Universidad de Gdansk,Đại học Gdańsk
6938,University of Wroclaw,Q315658,University of Wrocław,check,브로츠와프 대학교,ヴロツワフ大学,弗羅茨瓦夫大學,Universität Breslau,Université de Wrocław,Universidad de Breslavia,Đại học Wrocław
6942,University of Warsaw,Q144488,University of Warsaw,ok,바르샤바 대학교,ワルシャワ大学,华沙大学,Universität Warschau,Université de Varsovie,Universidad de Varsovia,Đại học Warszawa
7028,Universidade Nova de Lisboa,Q1979891,NOVA University Lisbon,ok,,新リスボン大学,里斯本新大學,Neue Universität Lissabon,Université nouvelle de Lisbonne,Universidad Nueva de Lisboa,
7052,Universidad de Puerto Rico,Q2075365,University of Puerto Rico,ok,푸에르토리코 대학교,プエルトリコ大学,波多黎各大学,Universität von Puerto Rico,Université de Porto Rico,Universidad de Puerto Rico,Đại học Puerto Rico
7075,University Politehnica of Bucharest,Q1465448,Politehnica University of Bucharest,ok,,ブカレスト工科大学,布加勒斯特理工大學,Polytechnische Universität Bukarest,université polytechnique de Bucarest,Universidad Politécnica de Bucarest,
7117,Technical University of Cluj-Napoca,Q729296,Technical University of Cluj-Napoca,ok,,クルージュ・ナポカ工科大学,克卢日-纳波卡技术大学,Technische Universität Cluj-Napoca,université technique de Cluj-Napoca,,
7137,Altai State University,Q4062936,Altai State University,ok,,アルタイ国立大学,阿爾泰州立大學,,Université d'État de l'Altaï,,
7141,Bauman Moscow State Technical University,Q1472245,Bauman Moscow State Technical University,ok,바우만 모스크바 국립 공과대학교,バウマン・モスクワ州立工科大学,鲍曼莫斯科国立技术大学,Staatliche Technische Universität Moskau,université technique d'État de Moscou-Bauman,Universidad Técnica Estatal Bauman de Moscú,Đại học Tổng hợp Kỹ thuật Moskva Bauman
7182,Higher School of Economics,Q1959511,National Research University – Higher School of Economics,ok,,ロシア国立研究大学経済高等学院,國立高等經濟學院,Wirtschaftshochschule Moskau,École des hautes études en sciences économiques,Universidad Nacional de Investigación – Escuela Superior de Economía,Trường Kinh tế Cao cấp
7189,ITMO University,Q89039612,ITMO University Peak,ok,,,,Pik der ITMO-Universität,,,
7199,Irkutsk State University,Q670649,Irkutsk State University,ok,이르쿠츠크 연합대학교,イルクーツク国立大学,伊尔库茨克国立大学,Staatliche Universität Irkutsk,université d'État d'Irkoutsk,Universidad de Irkutsk,
7204,Moscow Pedagogical State University,Q1778321,Moscow Pedagogical State University,ok,,モスクワ教育大学,莫斯科國立師範大學,Staatliche Pädagogische Universität Moskau,université pédagogique d'État de Moscou,,Đại học Sư phạm Quốc gia Moskva
7270,Lomonosov Moscow State University,Q13164,Lomonosov Moscow State University,ok,모스크바 대학교,モスクワ大学,莫斯科国立大学,Lomonossow-Universität,université d'État de Moscou,Universidad Estatal de Moscú,Đại học Quốc gia Moskva
7286,Novosibirsk State Technical University,Q1467445,Novosibirsk State Technical University,ok,국립 노보시비르스크 과학 대학교,ノボシビルスク国立工科大学,新西伯利亚国立技术大学,Staatliche Technische Universität Nowosibirsk,,,
7287,Novosibirsk State University,Q1637997,Novosibirsk State University,ok,노보시비르스크 국립 대학교,ノヴォシビルスク大学,新西伯利亚国立大学,Staatliche Universität Nowosibirsk,université d'État de Novossibirsk,Universidad Estatal de Novosibirsk,
7311,Russian State University for the Humanities,Q2631070,Russian State University for the Humanities,ok,,ロシア国立人文大学,俄罗斯国立人文大学,Russische Staatliche Geisteswissenschaftliche Universität,université d'État des sciences humaines de Russie,Universidad Estatal Rusa de Humanidades,
7334,St. Petersburg State University,Q27621,Saint Petersburg State University,ok,상트페테르부르크 대학교,サンクトペテルブルク大学,圣彼得堡国立大学,Staatliche Universität Sankt Petersburg,université d'État de Saint-Pétersbourg,Universidad Estatal de San Petersburgo,Đại học Tổng hợp Sankt-Peterburg
7373,Tomsk State University,Q742494,Tomsk State University,ok,톰스크 국립 대학교,トムスク大学,托木斯克國立大學,Staatliche Universität Tomsk,université d'État de Tomsk,Universidad Estatal de Tomsk,
7432,Moscow University for Industry and Finance “Synergy”,,not_found,,,,,,,,
7480,King Faisal University,Q3070702,King Faisal University,ok,,キング・ファイサル大学,费萨尔国王大学,König-Faisal-Universität,université du roi Fayçal,,
7484,King Saud University,Q1752043,King Saud University,ok,킹 사우드 대학교,キングサウード大学,沙特國王大學,König-Saud-Universität,université du Roi-Saoud,Universidad Rey Saúd,
7493,Prince Mohammad Bin Fahd University,Q7244166,Prince Mohammad bin Fahd University,ok,,プリンス・モハメド・ビン・ファハド大学,穆罕默德·本·法赫德亲王大学,,,,
7497,Qassim University,Q7267062,Qassim University,ok,,カスィーム大学,卡西姆大学,,,,
7503,Taibah University,Q7675882,Taibah University,ok,,タイバ大学,泰巴大学,Universität Taibah,,,
7509,Umm Al-Qura University,Q3133606,Umm al-Qura University,ok,,ウンム・アル＝クラー大学,烏姆埃爾古拉大學,Umm-al-Qura-Universität,université Oumm al-Qura,,
7527,University of Kragujevac,Q2303907,University of Kragujevac,ok,,クラグイェヴァツ大学,克拉古耶瓦茨大學,Universität Kragujevac,université de Kragujevac,Universidad de Kragujevac,
7543,Nanyang Technological University,Q721064,Nanyang Technological University,ok,난양 이공대학,南洋理工大学,南洋理工大學,Nanyang Technological University,université de technologie de Nanyang,Universidad Tecnológica de Nanyang,Đại học Công nghệ Nanyang
7544,National University of Singapore,Q738236,National University of Singapore,ok,싱가포르 국립 대학,シンガポール国立大学,新加坡国立大學,National University of Singapore,université nationale de Singapour,Universidad Nacional de Singapur,Đại học Quốc gia Singapore
7547,Singapore Management University,Q950609,Singapore Management University,ok,싱가포르 경영대학,シンガポールマネージメント大学,新加坡管理大學,Singapore Management University,,,Đại học Quản lý Singapore
7570,Slovak University of Technology in Bratislava,Q1778355,Slovak University of Technology in Bratislava,ok,,スロバキア工科大学,斯洛伐克科技大學,Slowakische Technische Universität Bratislava,université technique slovaque,Universidad Tecnológica de Eslovaquia en Bratislava,
7578,Slovak University of Agriculture in Nitra,Q1668416,Slovak University of Agriculture,ok,,スロヴァキア農業大学,尼特拉斯洛伐克农业大学,Slowakische Landwirtschaftliche Universität Nitra,université slovaque d'agronomie,,
7591,University of Ljubljana,Q1377,University of Ljubljana,ok,류블랴나 대학교,リュブリャナ大学,卢布尔雅那大学,Universität Ljubljana,Université de Ljubljana,Universidad de Liubliana,Đại học Ljubljana
7615,Rhodes University,Q377757,Rhodes University,ok,로즈 대학교,ローズ大学,罗德斯大学,Rhodes-Universität,Université Rhodes,Universidad de Rhodes,Đại học Rhodes
7618,University of Cape Town,Q951305,University of Cape Town,ok,케이프타운 대학교,ケープタウン大学,开普敦大学,Universität Kapstadt,Université du Cap,Universidad de Ciudad del Cabo,Đại học Cape Town
7620,University of Johannesburg,Q1972050,University of Johannesburg,ok,,ヨハネスブルグ大学,约翰内斯堡大学,Universität Johannesburg,Université de Johannesbourg,Universidad de Johannesburgo,
7625,North-West University,Q1998811,North-West University,ok,노스-웨스트 대학교,ノース・ウェスト大学,西北大學,Nordwest-Universität,université du Nord-Ouest,,
7627,University of Pretoria,Q604444,University of Pretoria,ok,프리토리아 대학교,プレトリア大学,比勒陀利亞大學,Universität Pretoria,Université de Pretoria,Universidad de Pretoria,Đại học Pretoria
7631,University of Witwatersrand,Q534643,University of the Witwatersrand,ok,위트워터스랜드 대학교,ウィットウォータース大学,金山大學,Witwatersrand-Universität,Université du Witwatersrand,Universidad del Witwatersrand,Đại học Witwatersrand
7648,IE University,Q283501,IE University,ok,IE 대학교,IE大学,IE大学,IE University,IE Universidad,IE Universidad,
7658,Universidad Autónoma de Madrid,Q788091,Autonomous University of Madrid,ok,,マドリード自治大学,马德里自治大学,Autonome Universität Madrid,Université autonome de Madrid,Universidad Autónoma de Madrid,
7660,Universitat de Barcelona,Q219615,University of Barcelona,ok,바르셀로나 대학교,バルセロナ大学,巴塞罗那大学,Universität Barcelona,Université de Barcelone,Universidad de Barcelona,Đại học Barcelona
7662,Universidad Carlos III de Madrid,Q1247135,Universidad Carlos III de Madrid,ok,마드리드 카를로스 3세 대학교,マドリード・カルロス3世大学,马德里卡洛斯三世大学,Universität Carlos III,Université Charles-III de Madrid,Universidad Carlos III de Madrid,
7668,Universidad Complutense de Madrid,Q219694,Complutense University of Madrid,ok,마드리드 콤플루텐세 대학교,マドリード・コンプルテンセ大学,马德里康普顿斯大学,Universität Complutense Madrid,Université complutense de Madrid,Universidad Complutense de Madrid,Đại học Complutense Madrid
7670,Universidade da Coruña,Q280305,University of A Coruña,ok,,ア・コルーニャ大学,拉科魯尼亞大學,Universität A Coruña,Université de La Corogne,Universidad de La Coruña,
7675,Universidad de Granada,Q1232180,University of Granada,ok,그라나다 대학교,グラナダ大学,格拉纳达大学,Universität Granada,Université de Grenade,Universidad de Granada,
7697,Universidad de Oviedo,Q2303432,University of Oviedo,ok,,オビエド大学,奧維多大學,Universität Oviedo,Université d'Oviedo,Universidad de Oviedo,
7700,Universidad de Zaragoza,Q633561,University of Zaragoza,ok,,サラゴサ大学,薩拉戈薩大學,Universität Saragossa,Université de Saragosse,Universidad de Zaragoza,
7704,Universidad Pontificia Comillas,Q1687025,Comillas Pontifical University,ok,,ポンティフィシア・コミージャス大学,科米利亚斯主教大学,Päpstliche Universität Comillas,Université pontificale de Comillas,Universidad Pontificia Comillas,Đại học Giáo Hoàng Comillas
7711,Universidad Rey Juan Carlos,Q2000629,King Juan Carlos University,ok,,レイ・フアン・カルロス大学,胡安卡洛斯國王大學,Universität Rey Juan Carlos,Université Rey Juan Carlos,Universidad Rey Juan Carlos,
7712,Universitat Ramon Llull,Q24576,University Ramon Llull,ok,,ラモン・リュイ大学,拉曼大學 (西班牙),Ramon-Llull-Universität,Université Raymond-Lulle,Universidad Ramon Llull,
7715,Universidade de Santiago de Compostela,Q1473677,University of Santiago de Compostela,ok,,サンティアゴ・デ・コンポステーラ大学,孔波斯特拉聖地牙哥大學,Universität Santiago de Compostela,Université de Saint-Jacques-de-Compostelle,Universidad de Santiago de Compostela,
7716,Universidad de Sevilla,Q1229996,University of Seville,check,,セビリア大学,塞维利亚大学,Universität Sevilla,Université de Séville,Universidad de Sevilla,
7720,Universidade de Vigo,Q666916,Vigo University,ok,,ビーゴ大学,維戈大學,Universität Vigo,Université de Vigo,Universidad de Vigo,
7781,University of Khartoum,Q656871,University of Khartoum,ok,하르툼 대학교,ハルツーム大学,喀土穆大學,Universität Khartum,université de Khartoum,Universidad de Jartum,
7786,Chalmers University of Technology,Q836805,Chalmers University of Technology,ok,찰머스 공과대학교,チャルマース工科大学,查爾摩斯工學院,Technische Hochschule Chalmers,université de technologie Chalmers,Universidad Politécnica de Chalmers,
7803,KTH Royal Institute of Technology,Q854280,Royal Institute of Technology,ok,왕립 공과대학교,スウェーデン王立工科大学,皇家理工学院,Königliche Technische Hochschule,Institut royal de technologie,Real Universidad Politécnica,
7806,Lund University,Q218506,Lund University,ok,룬드 대학교,ルンド大学,隆德大学,Universität Lund,université de Lund,Universidad de Lund,Đại học Lund
7816,Stockholm University,Q221645,Stockholm University,ok,스톡홀름 대학교,ストックホルム大学,斯德哥尔摩大学,Universität Stockholm,université de Stockholm,Universidad de Estocolmo,Đại học Stockholm
7818,Uppsala University,Q185246,Uppsala University,ok,웁살라 대학교,ウプサラ大学,乌普萨拉大学,Universität Uppsala,université d’Uppsala,Universidad de Upsala,Đại học Uppsala
7851,EPFL - EPF Lausanne,,not_found,,,,,,,,
7852,ETHZ - ETH Zurich,,not_found,,,,,,,,
7854,University of Basel,Q372608,University of Basel,ok,바젤 대학교,バーゼル大学,巴塞尔大学,Universität Basel,Université de Bâle,Universidad de Basilea,Đại học Basel
7856,University of Geneva,Q503473,University of Geneva,ok,제네바 대학교,ジュネーヴ大学,日内瓦大学,Universität Genf,Université de Genève,Universidad de Ginebra,Đại học Geneva
7897,Damascus University,Q1351317,Damascus University,ok,다마스쿠스 대학교,ダマスカス大学,大马士革大学,Universität Damaskus,université de Damas,Universidad de Damasco,Đại học Damascus
7910,National Chung Cheng University,Q697299,National Chung Cheng University,ok,국립 중정 대학,国立中正大学,國立中正大學,Chung-Cheng-Nationaluniversität,université nationale Chung Cheng,,
7911,Chang Gung University,Q2748799,Chang Gung University,ok,창겅 대학,長庚大学,長庚大學,,,,
7919,Chung Yuan Christian University,Q5116360,Chung Yuan Christian University,ok,종위안 대학,中原大学,中原大學,,,,
7923,Feng Chia University,Q696672,Feng Chia University,ok,펑쟈 대학,逢甲大学,逢甲大學,,"Feng Chia university. Taichung, Chine, République",,Đại học Phùng Giáp
7924,Fu Jen Catholic University,Q685664,Fu Jen Catholic University,ok,푸젠 가톨릭 대학,輔仁大学,天主教輔仁大學,Katholische Fu-Jen-Universität,université catholique Fu-Jen,Universidad Católica Fu Jen,Đại học Công giáo Phụ Nhân
7934,National Chengchi University,Q712849,National Chengchi University,ok,국립 정치 대학,国立政治大学,國立政治大學,Chengchi-Nationaluniversität,université nationale Chengchi,Universidad Nacional Chengchi,Đại học Chính trị Quốc gia (Đài Loan)
7939,National Central University,Q714891,National Central University,ok,국립 쫑양 대학,国立中央大学,國立中央大學,,université nationale centrale,Universidad Nacional Central,Đại học quốc lập Trung ương
7942,National Dong Hwa University,Q11194540,National Dong Hwa University,ok,국립 동화 대학,国立東華大学,國立東華大學,Dong-Hwa-Nationaluniversität,université nationale Dong Hwa,Universidad Nacional Dong Hwa,
7954,National Sun Yat-Sen University,Q32751,National Sun Yat-sen University,ok,국립 중산 대학,国立中山大学,國立中山大學,Sun-Yat-sen-Nationaluniversität,université nationale Sun Yat-sen,Universidad Nacional Sun Yat-sen,Đại học Quốc gia Trung Sơn
7959,National Tsinghua University,,not_found,,,,,,,,
7961,National Taiwan Normal University,Q706712,National Taiwan Normal University,ok,국립 대만 사범대학,国立台湾師範大学,國立臺灣師範大學,,National Taiwan Normal University,,Đại học quốc lập Sư phạm Đài Loan
7962,National Taiwan Ocean University,Q6978829,National Taiwan Ocean University,ok,국립 타이완 해양 대학,国立台湾海洋大学,國立臺灣海洋大學,National Taiwan Ocean University,National Taiwan Ocean University,Universidad Nacional del Océano de Taiwán,
7964,National Taipei University,Q707456,National Taipei University,ok,국립 타이베이 대학,国立台北大学,國立臺北大學,Nationaluniversität Taipeh,université nationale de Taipei,Universidad Nacional de Taipei,
7966,National Taiwan University,Q32746,National Taiwan University,ok,국립대만대학교,国立台湾大学,國立臺灣大學,Nationaluniversität Taiwan,université nationale de Taïwan,Universidad de Taiwán,Đại học Quốc gia Đài Loan
7968,National Taipei University of Technology,Q6978828,National Taipei University of Technology,ok,국립 타이베이 과학기술대학,国立台北科技大学,國立臺北科技大學,,université nationale des sciences et des technologies de Taipei,,
7975,Soochow University,Q1639978,Soochow University,ok,,蘇州大学,苏州大学,Soochow-Universität,université de Suzhou,,
7981,Tunghai University,Q707948,Tunghai University,ok,동하이 대학,東海大学,東海大學,Tunghai-Universität,université Tunghai,Tunghai University,
7982,Tamkang University,Q5952880,Tamkang University,ok,담강대학,淡江大学,淡江大學,Tamkang-Universität,université de Tamkang,Universidad de Tamkang,
7989,National Yang Ming Chiao Tung University,Q85877927,National Yang Ming Chiao Tung University,ok,국립 양명 자오퉁 대학,国立陽明交通大学,國立陽明交通大學,Yang-Ming-Chiao-Tung-Nationaluniversität,université nationale Yang Ming Chiao Tung,Universidad Nacional Yang Ming Chiao Tung,
7991,Yuan Ze University,Q8060057,Yuan Ze University,ok,위안지 대학,元智大学,元智大學,,,Universidad Yuan Ze,
8022,Chiang Mai University,Q1071609,Chiang Mai University,ok,치앙마이 대학교,チエンマイ大学,清邁大學,Chiang-Mai-Universität,université de Chiang Mai,Universidad de Chiang Mai,Đại học Chiang Mai
8024,Chulalongkorn University,Q855730,Chulalongkorn University,ok,쭐랄롱꼰 대학교,チュラーロンコーン大学,朱拉隆功大学,Chulalongkorn-Universität,université Chulalongkorn,Universidad de Chulalongkorn,Đại học Chulalongkorn
8036,Khon Kaen University,Q368329,Khon Kaen University,ok,콘깬 대학교,コンケン大学,孔敬大學,Khon-Kaen-Universität,université de Khon Kaen,Universidad de Khon Kaen,Đại học Khon Kaen
8037,King Mongkut's Institute of Technology Ladkrabang,Q849209,King Mongkut's Institute of Technology Ladkrabang,ok,,モンクット王工科大学ラートクラバン校,先皇技術學院,King Mongkut’s Institute of Technology Lat Krabang,,,Viện Công nghệ Ladkrabang của vua Mongkut
8039,King Mongkut's University of Technology Thonburi,Q476521,King Mongkut's University of Technology Thonburi,ok,,モンクット王トンブリー工科大学,吞武里蒙固国王科技大学,King Mongkut's University of Technology Thonburi,,,
8041,Kasetsart University,Q452406,Kasetsart University,ok,까셋삿 대학교,カセサート大学,泰國農業大學,Kasetsart-Universität,université Kasetsart,,Đại học Kasetsart
8060,Prince of Songkla University,Q1519696,Prince of Songkla University,ok,,ソンクラ王子大学,宋卡王子大學,Prinz-von-Songkhla-Universität,université du Prince de Songkla,,Đại học Hoàng tử Songkla
8073,Suranaree University of Technology,Q670307,Suranaree University of Technology,ok,,スラナリー工科大学,素罗娜丽科技大学,Suranaree University of Technology,université de technologie de Suranaree,,Đại học Công nghệ Suranaree
8076,Thammasat University,Q1209733,Thammasat University,ok,탐마삿 대학교,タンマサート大学,泰國國立法政大學,Thammasat-Universität,université Thammasat,Universidad de Thammasat,Trường đại học Thammasat
8102,Université de Tunis El Manar,Q3551684,Tunis El Manar University,ok,,,突尼斯-萨尔瓦多马纳尔大学,Universität Tunis - El Manar,université de Tunis - El Manar,,
8103,Université de Tunis,Q3551686,Tunis University,ok,,チュニス大学,突尼西亞大學,Universität Tunis,université de Tunis,Universidad de Túnez,
8122,Bilkent University,Q861904,Bilkent University,ok,빌켄트 대학교,ビルケント大学,毕尔肯大学,Bilkent-Universität,université Bilkent,Universidad Bilkent,
8123,Boğaziçi University,Q896267,Boğaziçi University,ok,보아지치 대학교,ボアズィチ大学,海峡大学,Boğaziçi Üniversitesi,Université du Bosphore,Universidad del Bósforo,
8146,Hacettepe University,Q1567050,Hacettepe University,ok,하체테페 대학교,ハジェッテペ芸術学校,哈西德佩大学,Hacettepe-Universität,Université Hacettepe,Universidad de Hacettepe,
